Rating,Review,Comments
5,Terrific purchase,After using it for 2 week  I m writing this review.The battery is awesome I charged it to 100% and I used my device 2and half days. Front camera is more good than rear camera as it is also good but slefie camera is more better.It's processor is also good it is genuine at this price and I have played pubg for 4 hours continuously without any lag.OVERALL it is a complete package n this priceREAD MORE
3,Must buy!,It's very good and came camera backup Is very nice l like this it's osm thanks Flipkart this is good productREAD MORE
5,Best in the market!,"After a long research, finally stopped at ""Relme Narzo 10"". In a price of 12K its leap ahead from others. performance, Camera, battery Performance & Look is awesome & commendable. Very much ergonomic & Handy in shape.Overall best handset in the class.READ MORE"
5,Best in the market!,"Really a great smartphone. Lots of good things in 11999. Camera quality very very good. Performance, battery , display , all things are awesome.I recommend to bring this product , no other product is better than this in 11999.READ MORE"
5,Brilliant,Today evening we received this powerful and beautiful phone...Thank you flipkart for early delivery...Iam studied so many reviews from past one month saying display is not so good...I can't notice any difference of this phone display.Features of this phone is very cool.Speakers quality is so nice.Cameras are awesome.Very handy and comfortable.Stand by ...In testing..More than value for money.READ MORE
3,Just wow!,i think real me is the best brand to launch budget sagment phonesgood phone at this price range camera is also good battery backup is niceREAD MORE
5,Must buy!,Best features for the prize of 12000. Best performance with excellent battery back-upREAD MORE
5,Fabulous!,I like this mobile lot a great choice on 12k range more than that the G80 processor is outstanding the gaming experience outstandingREAD MORE
4,Good,Though the design is good but I don't find this phone better than its the other phones by realme. The from camera is not that good and also have some heating issue.READ MORE
5,Awesome,Worth for every penny.🤑 Really amazing smartphone at this price segment. Camera is good ram management is good overall I loved this product 😊😘READ MORE
5,Great product,I have ordered narzo 10 and flipkart delivered it yesterday. it was great phone. and the camera was fabulous in this price range. thank you flipkart.READ MORE
5,Great product,Nice phone at affordable cost and awesome back colour  like so muchREAD MORE
5,Fair,bad screen displayREAD MORE
5,Terrific,Nice productREAD MORE
5,Perfect product!,Best product in this price. Mobile looks too goodREAD MORE
5,Really Nice,Nice CameraBest Gaming Phone 😄In PUBG LoverBest BatteryHD DisplayREAD MORE
4,Worth every penny,Wonderful purchase with 5000 massive battery and large display. Excellent camera quality and processor. Overall It's performance is well.But I'm completely disappointed of charging time. it takes 2.30 hour to full charge.READ MORE
5,Classy product,Awesome CameraREAD MORE
5,Great product,Best smart phoneREAD MORE
5,Terrific purchase,Veri best productREAD MORE
5,Fabulous!,Fabulous ❤️😍Realme Narzo 10🥰😍🤩READ MORE
5,Worth every penny,Very Good.Awesome phone in this price range . and weightless light weight phone compare to others. Very nice and protective delivery by flipcart .Thanks Flipcart ....Everyone should try this .....l am fully satisfied.👌👌👌👌👍👍👍👍READ MORE
5,Worth every penny,Nice phone....Best in the price... ❤️READ MORE
5,Worth the money,Product is good.and The deliveryman was goodREAD MORE
5,Super!,Camara  osm👌🤩🥰😍🙏💗game speed superr.. value of moneyyREAD MORE
5,Perfect product!,V nice productREAD MORE
4,Mind-blowing purchase,Solid phoneREAD MORE
4,Terrific,Camera features good and all features goodREAD MORE
5,Must buy!,Bahot achha phone hai🥰🥰😍😍 I love it’s😍READ MORE
5,Terrific purchase,It a Very Good smartphone in this price rangeREAD MORE
5,Brilliant,Better mobile in this price range....battery performance is too good also i expected....macro shot is good...wide angle shot is normal....i like realme ui features.....u can try it....READ MORE
5,Brilliant,GoodREAD MORE
5,Just wow!,nice mibile good camera nice battery life nice processorand gave a good speedfirst time you wil face a little problem  regarding networks but it  will okk.this will fixed soon ...just  keep it   rest  fir some hours thrn it will resolved  automatically . nice productREAD MORE
5,Wonderful,Good.READ MORE
5,Wonderful,Lovely 😍READ MORE
5,Unsatisfactory,Its not good I'm not setisfy.READ MORE
5,Classy product,good one ☝️READ MORE
5,Terrific,Superb mobileREAD MORE
4,Just wow!,Mind blowing productREAD MORE
4,Perfect product!,Good productREAD MORE
4,Super!,Very good phone.. value for money..READ MORE
5,Great product,Awesome!READ MORE
5,Terrific purchase,Nice gadgetREAD MORE
5,Must buy!,Nice phone value for moneyREAD MORE
5,Mind-blowing purchase,This device looking so beautiful .READ MORE
5,Super!,nice mobile superREAD MORE
5,Value-for-money,GoodREAD MORE
4,Really Nice,Nice performanceREAD MORE
4,Wonderful,"Processer is good for gaming in this segment, and design is also good, camera optimisation should be better than this.READ MORE"
5,Excellent,Excellent mobileREAD MORE
5,Excellent,FabulousREAD MORE
5,Unsatisfactory,"I think , it's little bit buggy . When screen is auto off due to inactivity and I try to on it with the fingerprint or power button , it doesn't respond sometimes . Hopefully waiting for next software update to resolve the issue .READ MORE"
5,Just wow!,Awesome PhoneBig batteryREAD MORE
5,Highly recommended,Nice camera for photos...loved it..💕💕...READ MORE
5,Simply awesome,Good camera phoneREAD MORE
4,Super!,Awesom product 💓💓READ MORE
5,Good choice,Over all good but low light image not good.Value for money. And very fast delivery by Ekart logistics.READ MORE
5,Nice product,Great Smartphone If Have FHD display then it's great deal. But it's ok not bad good for gaming.Design And build Quality. - 4/5Display.                               - 4/5UI.                                        - 4/5Battery.                               - 5/5Camera.                              - 4/5Performance.                     - 4/5Value For Money.               - 3/5READ MORE
4,Excellent,Good product 👍👌 thankyou realmeREAD MORE
4,Worth every penny,Nice Mobile Excellent product.READ MORE
5,Brilliant,good productREAD MORE
5,Terrific,SuperREAD MORE
5,Best in the market!,Very goodREAD MORE
5,Wonderful,Just osmREAD MORE
5,Pretty good,Nice phone Long lasting batteryREAD MORE
5,Brilliant,Very nice productsREAD MORE
5,Brilliant,Osm phone super quality osm performance mind blowingBattery performance to baht gjb he❤️❤️??READ MORE
